age,gender,job_role,province,salary,is_married,is_hereditary,weight,height,shampoo,is_smoker,education,stress,bald_prob
43,1,1,16,8375627.605412533,1,0,69.10004850154108,170.2129012443616,2,1,3,9,More Likely
42,1,1,1,6386878.075274381,1,0,55.589017735067,177.32637352913198,1,1,0,6,More Likely
33,0,1,4,5768284.371917304,1,1,84.01174142311635,185.73807824044985,4,1,5,5,More Likely
29,1,0,33,17828232.73157593,1,0,50.2643680041219,181.72741227472005,0,0,5,1,Less Likely
32,1,1,0,13619410.038862731,1,1,58.65858103613342,168.7334271525578,3,0,2,10,More Likely
41,1,1,15,6040644.041272104,1,0,59.18992098340867,166.904589638318,1,0,4,4,Likely
34,1,0,17,9187272.74682704,1,0,45.09386835382328,157.8968464875732,0,0,0,7,Likely
46,0,0,3,14089355.462894425,1,0,46.22809629440323,182.2788301770109,3,1,0,4,Likely
37,1,1,9,7233205.624600322,1,0,61.06651941654185,170.4703454627005,2,1,0,1,Likely
22,1,0,4,9538413.118674375,1,0,52.51374491446347,166.26876714877687,4,0,3,8,Likely
37,1,0,7,16758907.680249764,1,0,51.33624021572418,156.7446178711051,3,0,0,3,Likely
38,0,0,19,7684296.776802526,1,0,50.062931257001686,179.45702717432437,4,0,0,8,Likely
49,0,1,7,9206896.439612,1,0,54.8061485914821,177.84636424727336,2,1,0,8,Likely
41,0,0,32,6751866.845598458,1,0,79.37184463295647,177.09542942680466,2,1,0,6,Likely
54,0,0,1,7097370.01415106,1,0,51.90818219298049,176.58680620739474,2,1,0,5,More Likely
36,0,1,6,13785436.856096616,1,0,73.91325170304506,173.99725219833198,3,0,3,9,Likely
37,1,0,2,5144238.591158548,1,1,50.728148196355264,168.44488202390346,0,0,5,2,Likely
52,0,1,5,8662000.2574434,1,1,66.14413112393513,179.32910814334517,4,0,5,1,More Likely
39,0,1,15,5606037.796849745,1,0,50.2039409733839,140.57194225519564,3,1,5,6,Likely
51,1,1,31,4235180.737305971,1,0,53.392008372139095,162.72624524349948,3,0,0,10,More Likely
47,1,1,5,20098961.8384458,1,1,51.74636826072314,168.15638046489354,2,1,0,9,More Likely
34,1,0,13,18996925.96789952,1,0,61.04449020474949,177.4327951752796,0,1,0,9,Likely
29,1,0,17,13421516.76473606,1,0,51.529908344009655,159.3911877102788,4,0,0,8,Likely
50,1,1,13,3051901.5091048256,1,0,55.21529055569998,170.61636566719622,2,1,0,1,Likely
39,1,0,18,8046755.911544776,1,0,46.27109529597627,174.52233617918608,3,1,5,10,Likely
28,1,0,32,7435924.139882201,1,1,56.28310691321093,185.31795772604056,2,1,1,8,More Likely
33,1,0,29,11651671.041902011,1,0,62.82755886250664,166.4180046265198,1,1,5,8,Likely
37,1,0,7,11577486.16146561,1,0,45.81436424005221,168.4616126419355,2,0,5,5,Likely
46,1,0,32,12266621.825839847,1,0,66.52597355029096,179.95309447765047,4,1,5,9,More Likely
26,0,0,14,4369814.892423725,1,0,73.0553527774747,176.13270139040745,0,0,5,1,Less Likely
41,1,1,27,5009331.99591626,1,0,49.64280350990913,175.72782479384838,1,1,0,6,More Likely
37,0,0,7,5521053.24088845,1,0,51.35028937372602,153.6313010663098,3,0,0,8,Likely
39,1,0,0,7159200.20815228,1,0,46.863284214834216,167.90295998392665,2,1,0,2,Likely
23,1,1,8,5728058.715135043,1,0,63.89010712250602,172.33406234669206,4,0,0,7,Likely
35,1,0,7,7590045.751594644,1,0,55.660788526044456,154.55507128946724,3,1,5,9,Likely
43,0,1,14,4430216.178392086,1,0,50.58517624101761,176.984538399896,2,1,0,10,More Likely
22,1,0,14,7582333.782914013,1,1,52.24509166241874,173.1437263015068,3,0,4,6,Likely
38,1,0,15,9877943.637295764,1,0,56.6906742485604,163.48492391116315,4,1,5,8,Likely
44,1,1,11,5745551.14280787,1,0,45.77845834304991,183.233136356319,1,0,0,2,Likely
43,0,1,11,9300573.853454942,1,0,59.7545861943309,152.36399083931644,3,0,5,7,Likely
50,1,1,11,5802394.269998027,1,0,67.36514363753221,168.99061396045653,3,1,0,4,More Likely
48,1,1,10,21662341.28522627,1,0,58.57827241648427,185.70563708495297,2,0,0,6,Likely
41,1,1,10,7930523.525240254,1,0,56.12617410717005,170.00572853189854,2,0,5,10,More Likely
10,1,1,18,5706379.350116631,0,0,57.461706911988685,165.34924426606324,4,0,4,8,Likely
45,1,0,1,5763179.124398523,1,0,80.49225409852232,172.88443244093986,2,0,0,4,Likely
38,1,1,24,5962915.991636619,1,0,64.33090930161087,160.6775684803731,4,0,5,1,Likely
47,0,1,2,11533342.968588946,1,0,46.42256703251111,168.93276618069905,1,0,3,7,Likely
34,1,2,33,12617702.885940624,1,0,50.31144535974075,174.45759603147064,2,1,0,9,More Likely
35,1,0,24,7260025.359348604,1,0,58.25281968567681,154.8979236851215,4,1,0,3,Likely
42,0,0,12,12148107.793587098,1,0,55.01676911615755,172.23327107201044,3,0,5,8,Likely
21,1,1,5,11374664.662571412,1,0,56.55647993496292,169.12300165152962,4,0,5,2,Likely
35,1,0,11,19302954.971239418,1,0,47.2166902428455,159.71697456149525,1,1,5,2,Likely
38,1,0,1,7482724.957910375,1,0,51.4924264813671,162.30783408567228,4,0,0,10,Likely
29,1,0,14,16905616.518430647,1,0,49.65801555265684,147.57158134347011,0,0,5,8,Likely
49,0,1,0,11406620.801143672,1,0,54.41973279975039,191.84251281437952,0,1,0,9,More Likely
45,0,1,2,6110483.889470306,1,0,46.65307111361013,152.80076072162151,2,1,0,8,Likely
37,0,1,1,4469579.931733189,1,1,66.15863010108032,167.1129176083589,3,1,0,6,More Likely
57,0,1,5,10413962.695177982,1,0,53.65471975074642,171.23888205530565,2,1,5,1,More Likely
48,1,0,14,4526296.610980529,1,0,55.09435329723812,174.5683110568607,2,0,5,8,Likely
38,1,0,6,10081432.13193003,1,0,54.35451694697703,164.8988277311584,0,1,0,1,Likely
30,1,0,6,6905005.448464209,1,0,60.25965393452676,182.86870014278776,3,0,0,5,Likely
38,1,0,20,13604010.94356248,1,0,51.66029003499252,187.5959509050824,4,1,5,7,Likely
21,1,0,28,5096759.614915157,1,1,61.453026282994166,176.45693108008658,0,1,0,10,More Likely
18,0,0,10,5302614.266226005,0,0,68.2669703413613,171.9371198487142,1,1,5,3,Less Likely
51,1,0,17,5932660.273272691,1,0,51.71552013874992,159.4046925389208,4,0,4,1,Likely
42,1,1,32,4830598.149770494,1,0,53.83966863170345,160.44174259090008,3,0,0,6,Likely
41,1,1,26,5096365.648166515,1,0,46.56319489919427,158.31833339800224,2,1,0,10,More Likely
43,0,0,15,8287280.574684958,1,0,48.5816935419855,171.41434899509107,2,1,2,8,Likely
44,0,1,17,10482404.148035835,1,0,49.6627742038235,172.03949562019002,4,1,0,3,Likely
40,1,1,27,17872956.688212108,1,0,51.38199147114412,155.33245606652883,1,1,4,7,Likely
33,0,1,29,8526444.960573357,1,0,52.97001524763069,159.44535786297726,1,0,3,8,Likely
46,1,0,16,7137788.981621038,1,0,75.36861665725604,178.3073696516106,3,1,0,6,Likely
34,1,1,14,6266335.940702388,1,0,59.63220895009966,172.8218462406761,3,1,0,3,Likely
52,0,1,8,5941191.79874623,1,0,45.66263183133417,143.21511464610268,2,0,4,5,More Likely
32,1,0,28,10339223.526467314,1,0,64.30587895996496,172.80417853970954,3,0,0,3,Likely
34,0,0,23,11928031.922529671,1,0,68.57508648933543,171.77004869468584,2,0,0,9,Likely
55,1,1,24,11546306.661002032,1,1,66.28340027284273,160.75280756589905,0,0,0,10,More Likely
22,0,0,32,6228352.975960417,1,0,46.24464027651763,161.28721472766776,4,1,5,1,Less Likely
36,1,0,30,12334315.003993208,1,0,69.08382735679473,169.81765773850177,2,1,0,3,Likely
38,0,0,30,10087634.113507316,1,0,46.332687937807385,180.76014828534937,3,1,2,3,Likely
49,0,1,18,3948017.832618179,1,1,63.40389714295823,145.72471007364936,1,1,0,2,More Likely
37,1,0,6,4370761.507094756,1,0,50.96793967892152,159.62109203608503,4,0,5,1,Less Likely
43,1,0,2,8740870.220101275,1,0,55.96383363884101,169.2427476120466,4,0,2,1,Likely
40,1,0,13,6792683.270412547,1,0,62.33375417773684,171.79580508924994,4,1,0,8,Likely
34,1,0,16,5567185.577617073,1,0,59.71239166560699,157.36283711816608,4,0,5,7,Likely
29,1,0,29,6807808.378920719,1,0,55.34637311826925,154.19002538003423,1,0,0,7,Likely
55,0,1,17,13862601.016921692,1,0,48.83711323512965,158.84853084446908,1,0,4,8,More Likely
34,1,1,9,22427086.721394964,1,0,54.48313663744081,174.04867687545604,4,0,0,3,Likely
43,0,1,14,9988789.589371435,1,0,58.72063524892816,162.06580336251776,3,0,4,10,Likely
57,0,1,14,6336975.277260453,1,0,72.35086540953762,161.85142299089534,4,0,0,7,Likely
44,0,1,11,16002529.883774212,1,0,56.16223365073314,163.10535660747047,3,1,0,7,More Likely
28,1,1,7,3368559.294621583,1,0,51.65292123662216,161.6278878898636,4,0,0,1,Likely
45,1,1,25,12206676.604062963,1,0,65.58632586319246,177.51057316057847,1,0,0,2,Likely
54,1,1,10,5498866.709375493,1,0,46.60822262721352,175.5220845134375,4,1,0,5,More Likely
56,1,0,28,10316265.569661452,1,1,66.96026675721629,168.4194637042208,2,1,5,7,More Likely
54,1,1,27,7076544.35185137,1,1,48.15603221427996,153.54787563150157,3,1,0,4,More Likely
41,0,1,2,8215778.37333364,1,0,50.43416907069118,168.10819354832398,0,0,0,3,Likely
19,0,0,29,8684366.381981142,0,0,45.260484577919726,148.86168666794197,2,1,0,8,Likely
38,1,0,0,9386049.295382868,1,1,46.48564260790429,169.321612436303,0,1,0,2,More Likely
54,1,2,2,6200579.919180105,1,0,56.22279111746574,158.93749550697373,4,0,0,2,More Likely
56,0,1,14,27474498.88040474,1,0,66.31993414889136,167.48732558810846,2,0,0,7,Likely
37,1,1,7,10994388.440135576,1,0,54.04213067352912,166.49423229403476,2,0,3,7,Likely
44,1,0,4,9579222.440418111,1,0,53.28296096441842,161.79693361087763,3,1,0,6,More Likely
52,1,0,8,6535994.888183124,1,0,57.43312331618873,152.56851721210785,4,0,5,9,More Likely
40,1,1,26,4375827.237091541,1,0,64.4212809506004,168.2079933511154,0,1,0,10,More Likely
48,1,1,33,14708895.332609983,1,0,54.02849233178557,158.2606480596531,0,0,3,7,Likely
43,1,1,3,6264025.45886408,1,0,48.1460904511154,167.3041966485981,1,0,0,1,Likely
36,0,0,3,10050667.09296561,1,0,88.96612720582357,184.8745453998829,0,0,0,10,Likely
52,1,0,28,9490121.31638976,1,0,46.55319188536925,168.8114887151881,4,0,2,2,Likely
32,1,0,4,11611462.348574752,1,0,50.54391960019905,162.51023652967743,4,0,5,8,Likely
22,1,0,27,9100812.189413266,1,0,43.86081932290439,171.18407383744764,1,1,0,3,Likely
41,0,1,29,10532936.993749367,1,0,45.00361658574594,157.2837288853095,1,0,5,3,Likely
27,0,0,8,9330063.507613327,1,1,48.12968202157271,170.67086138999375,3,1,0,1,Likely
35,1,0,21,10623061.322843606,1,0,46.73631929389605,163.40608849104055,2,0,0,2,Likely
35,0,1,18,4839261.886231362,1,0,47.23912579207213,152.38306221194273,2,0,3,6,Likely
29,1,0,10,6383944.469254326,1,1,61.35943327531362,160.9523080319252,0,0,0,6,Likely
37,1,2,28,6621666.298333692,1,0,43.19572669216217,167.8482290436414,2,1,0,1,More Likely
43,1,1,27,7455432.100221039,1,0,49.42879121742576,169.8703700158972,1,0,0,6,More Likely
27,1,0,21,5854320.062944013,1,1,51.73719375060344,158.19460577195082,4,1,0,1,Likely
47,0,0,11,10778220.434728812,1,0,51.01703642732948,158.69781547086075,1,1,0,7,Likely
46,0,1,31,11066794.763704523,1,0,48.0047189757757,167.70384856251292,4,0,0,9,Likely
51,1,1,14,16986572.958623335,1,1,57.34279513324415,182.28080945649,3,1,3,9,More Likely
34,1,0,26,7886334.299535694,1,0,55.79397361593906,151.5674654554449,3,1,5,7,Likely
29,1,1,5,3763653.0637918953,1,0,43.478844846109865,149.64459785247456,3,0,0,1,Likely
30,1,1,30,13299244.204487093,1,0,45.28956968979391,162.716794405063,4,0,0,9,More Likely
46,1,0,20,8522124.256925616,1,0,54.80236365571178,180.03846622722594,0,1,0,3,Likely
48,1,1,12,17170971.87720278,1,0,62.13725259834046,167.4164036882097,4,0,0,4,Likely
34,0,0,26,5904377.775698047,1,0,47.55678959970437,163.36979756794926,4,0,0,6,Less Likely
52,0,1,6,6965755.572268821,1,1,49.470881187993946,160.24595550717078,0,0,5,8,More Likely
66,0,0,32,5507887.877258241,1,0,54.0119675244554,160.93488796382866,4,0,5,1,Likely
43,1,0,13,7743905.919875523,1,0,72.48082727793312,171.88630045698017,0,0,5,6,Likely
36,0,1,32,5734313.96532396,1,1,60.81744275294116,165.4820127800095,4,1,0,4,More Likely
56,1,1,17,8206711.909319262,1,0,59.7660678662624,186.5184540316721,4,0,5,4,Likely
28,1,1,28,9207411.141759066,1,0,48.88215020191799,186.12948341370253,3,0,5,6,Likely
42,1,0,1,6971887.845812979,1,1,63.34971367781746,171.4970806661565,3,1,5,2,More Likely
36,1,0,15,6080378.318515304,1,0,69.48168587796157,164.7843440138955,4,0,5,9,Likely
35,0,0,4,6624672.243235958,1,0,51.29691929069723,158.39888366848902,4,1,5,1,Likely
19,1,1,3,5575141.336288368,0,0,50.48280368105674,161.654122083247,4,0,0,2,Likely
45,0,1,4,9767124.577162988,1,0,62.18683259270279,171.02836081799052,2,1,0,9,Likely
47,1,1,20,6392264.111363057,1,1,45.3032402019494,148.1165295534687,0,1,0,2,More Likely
49,1,0,33,12536803.49958745,1,0,60.11388919874298,176.09728044838448,3,1,0,5,More Likely
49,0,0,17,3600432.655800107,1,0,56.21865395785677,184.8821752204373,1,0,0,1,Less Likely
34,0,1,2,3210794.7517529894,1,0,61.5260067333273,172.32569614510024,4,0,4,8,Likely
52,1,1,6,5395551.978382336,1,1,75.38662746698267,185.9417092724192,4,1,0,6,More Likely
52,1,1,15,8333656.81123288,1,0,49.20150701550602,159.79657446108394,0,0,2,2,Likely
40,1,0,1,9885702.585583655,1,0,47.95987045444854,166.93141117864917,3,0,3,2,Less Likely
47,1,1,28,10506881.268456431,1,0,45.90629616669624,170.6829847654949,1,1,0,7,More Likely
53,1,0,13,9204610.895640131,1,0,60.57960556710006,186.9342488723036,1,0,5,10,More Likely
28,1,0,30,9604308.339133754,1,0,42.89966336857041,175.84161053647995,3,1,3,9,Likely
31,1,0,25,5665733.044109201,1,0,67.5792500841237,164.4883071808071,3,1,5,8,Likely
47,1,1,3,27178484.66030808,1,0,61.14708122833346,179.2243034370764,4,0,0,8,More Likely
56,0,0,13,5643731.831745789,1,1,48.06553650808851,160.8857675061903,4,0,5,3,Likely
43,1,1,33,5641639.6384252375,1,0,56.18399477089067,184.8517718395861,0,1,0,1,Likely
56,1,1,13,7846259.885066801,1,0,60.80324205411473,160.40095708912617,1,0,0,6,More Likely
41,1,1,21,7740104.836220875,1,0,45.4623377293642,154.09569792221097,4,1,0,1,Likely
26,1,0,6,4435559.465946866,1,0,67.78405917763926,179.83734748039362,0,0,0,4,Likely
46,1,0,23,4982551.915473482,1,0,56.524514451961394,155.45966370864124,0,1,0,8,Likely
41,1,0,23,3329072.392609916,1,0,45.240519421873074,152.31820569360144,4,1,0,3,Likely
33,0,0,23,5325992.819075411,1,0,56.32001229124366,181.0720970769873,3,1,5,10,Likely
59,1,1,29,5281080.702132623,1,0,57.60195076576318,150.1956090505737,3,1,5,8,More Likely
30,0,1,30,3527349.4809852787,1,0,47.26538937030875,165.26116077761736,2,0,0,4,Likely
33,1,1,15,9166663.336823797,1,0,49.426243115900085,172.1833168649487,0,1,0,8,Likely
32,1,1,0,19301897.21251941,1,0,65.70035520549608,170.55402350379936,4,0,0,2,Likely
33,1,1,13,19830626.64636956,1,0,49.54235239231345,157.05311520421847,4,1,0,2,Likely
51,0,0,0,10106010.908952083,1,0,69.20144456133127,180.36269221546416,1,1,0,2,Likely
52,1,0,13,7149762.671813061,1,1,58.67926577709517,170.9827029751944,0,0,0,10,More Likely
35,1,1,20,7970247.724413881,1,0,54.46789908755554,170.20993906205504,3,1,0,2,Likely
29,1,0,14,9297755.975820277,1,0,59.6287020482973,158.32647762857363,4,1,0,8,Likely
34,1,1,23,11000266.54153229,1,1,53.22453444585988,189.482980024972,3,0,1,9,More Likely
41,0,1,8,11783920.82909862,1,0,53.6531090898194,164.2541385284406,4,0,0,4,Likely
33,0,1,1,10763415.368289776,1,0,81.34341988421005,192.1162837677358,0,1,0,9,Likely
34,1,0,13,8451796.325832019,1,1,51.33322964402538,171.3749421776505,4,1,0,8,More Likely
38,1,1,13,8116014.573291575,1,1,60.259502287582606,168.61768998905438,3,0,5,9,More Likely
36,1,0,13,24249785.0922582,1,0,53.15197920570544,162.55840758177806,4,0,0,4,Likely
35,0,0,30,8891712.975029897,1,0,54.51544994536192,157.6574944117262,0,1,0,9,Likely
37,0,0,6,6911145.458432474,1,1,52.96961592590193,156.35305334423143,1,1,2,9,More Likely
51,1,1,28,8456123.231390074,1,1,44.23108621829749,148.96976931300358,2,1,1,4,More Likely
26,0,1,28,6087152.311450924,1,0,74.4255484759127,166.79280171548726,4,0,5,10,Likely
43,1,1,29,9955874.525807776,1,0,52.78066599895161,168.74887645492032,0,1,0,9,More Likely
36,0,0,1,10722625.482095122,1,1,58.7043881322691,168.58870279518868,1,1,0,7,Likely
30,1,1,33,11280257.96773704,1,0,66.25399437403692,167.79682563484397,2,0,5,9,Likely
51,1,1,12,8853702.542850558,1,1,74.02679009288642,169.0054818665306,0,0,5,5,More Likely
30,0,1,11,8574954.997731674,1,0,60.943431963533165,157.38451024037118,3,1,3,6,Likely
25,1,1,29,3958958.016537744,1,1,50.9199868769368,172.63064177790926,3,1,0,5,More Likely
37,1,0,31,14340349.007335505,1,0,70.04028638740104,185.32922523779283,4,1,0,6,Likely
58,0,0,19,7612774.507333695,1,0,55.5737005049617,172.7017493197364,1,1,5,10,Likely
44,1,2,27,9157638.683942713,1,0,52.68742991165317,169.49028056228647,0,0,4,8,More Likely
44,1,1,13,6321009.910125482,1,1,58.19813254005008,161.4602103881661,2,1,0,7,More Likely
34,1,0,0,7011800.180263187,1,0,55.33443392583984,151.04391364961725,3,0,5,3,Likely
39,1,1,3,12337126.14249558,1,0,46.92806285515752,169.62821544497163,4,1,0,10,More Likely
38,1,1,32,10122168.50788086,1,0,53.71679259350828,171.35672145892954,4,1,0,4,Likely
32,1,0,19,15653516.155045807,1,0,51.07563400316764,162.83356542953052,1,0,0,10,Likely
40,1,1,11,3269842.820245838,1,0,43.296401596313885,159.66122673719352,1,1,0,4,Likely
26,1,1,17,9994177.4574156,1,0,45.78026491195587,154.97929352762745,1,0,0,10,More Likely
45,0,0,9,8151978.025975098,1,0,68.1253043376182,165.25720179970773,1,1,0,9,More Likely
45,1,1,31,4599592.160828007,1,0,47.99321825484259,159.70865412942604,3,0,4,5,Likely
45,0,1,3,3501107.530005117,1,0,58.30935063770601,165.1978821082234,0,1,3,8,More Likely
42,1,0,10,6336678.8956749085,1,0,48.276833292576896,160.151566685539,0,0,1,3,Likely
49,1,2,3,8366272.253180838,1,0,45.138093191087606,153.12364227223532,1,1,0,5,More Likely
23,1,1,17,6802414.012160963,1,0,60.41130386993092,166.90770220163378,3,1,0,6,Likely
54,1,0,24,7473566.095222031,1,1,50.37585781742407,156.4677100872742,4,1,3,8,More Likely
31,1,1,5,8040753.087984784,1,0,100.47579881923964,184.5233453096849,4,1,0,4,Likely
36,0,0,9,15434174.857561678,1,0,85.31835760241584,197.9367988462141,2,0,4,5,Less Likely
34,1,1,4,5410063.508277034,1,0,50.7159815235572,170.4082937450334,4,0,4,2,Likely
45,0,1,9,3809126.440891284,1,0,46.181523887112704,177.29843834627349,4,1,0,6,Likely
31,1,1,26,6461128.6311578825,1,0,50.13963875680098,156.2187959874267,1,0,5,6,Likely
49,1,1,11,13072782.844911767,1,1,54.00255193105815,193.69364846911583,2,0,5,6,More Likely
42,1,0,0,6831740.928203358,1,0,77.18175034374102,179.386141164042,1,1,5,4,Likely
37,1,0,21,14835638.542558858,1,1,58.69270812648001,160.2099403395261,2,1,0,7,More Likely
30,1,2,1,4880299.344571225,1,0,53.19370422998753,164.29110866032636,2,0,0,8,More Likely
42,1,1,33,3036555.523030916,1,1,61.77593540928196,169.6297481308258,3,0,5,5,More Likely
34,1,1,0,4872158.462795388,1,1,63.7299217228953,181.78907081677755,0,1,0,10,More Likely
40,1,2,1,6766389.571656942,1,0,57.16901162806296,165.38702804859082,4,0,0,5,More Likely
22,1,1,11,7425484.983241119,1,0,62.216161671166816,145.3147730948561,3,1,5,6,More Likely
26,1,1,21,6410232.203843929,1,1,58.489649876288674,179.18205923839125,1,1,3,8,More Likely
37,1,1,13,7340690.896747621,1,0,53.62878893559249,167.8066253641132,0,0,0,1,Likely
51,1,2,28,9156212.0413513,1,0,59.62344236522583,170.124956992471,2,1,0,5,More Likely
42,1,1,9,4932576.729301238,1,0,46.8155200323014,154.36668730736304,0,1,0,5,More Likely
50,0,1,33,6802454.211229401,1,0,77.85234921721181,190.65394558375624,0,1,0,8,More Likely
40,1,0,17,5857501.42366473,1,0,66.43850145071877,167.90769183522008,1,1,4,1,Likely
58,0,0,2,13490958.755114852,1,0,56.72007724406392,170.43306538683828,4,0,5,2,Likely
50,0,1,3,5849340.963769031,1,0,57.48008715191206,168.57380747802875,3,1,5,4,More Likely
49,0,1,14,6462007.99001613,1,0,66.28506674723137,172.9369189170138,0,1,0,6,Likely
27,0,0,12,3492699.3633759813,1,1,62.077919939705545,176.055567464034,4,0,0,8,Likely
34,0,0,9,8307316.796282574,1,0,60.027112351986034,167.23207111426368,0,1,4,6,Likely
41,1,2,20,10862887.357021073,1,0,48.31873062939937,172.20648711797742,0,1,0,6,More Likely
38,0,1,8,8540812.137982614,1,0,58.39079618518268,160.03184290973374,1,1,0,5,Likely
51,0,0,3,13573333.969217954,1,0,69.11933411911473,170.12791578677016,0,1,2,8,Likely
36,1,0,19,8497045.948178511,1,1,51.6976473236594,153.65045281808,1,1,0,4,More Likely
31,0,1,20,9886532.335602436,1,0,52.32493027004252,177.54842062582412,1,1,0,8,More Likely
31,0,1,27,3518894.0362813165,1,0,50.23255237454386,145.51523085403215,4,0,5,3,Likely
59,1,0,2,19369088.865608644,1,0,62.14762780281008,167.96249405764414,0,0,0,1,Likely
41,0,0,3,11666668.300970271,1,0,48.26750382699116,184.2711757091214,0,0,5,5,Likely
19,1,0,15,14390164.34749698,0,1,50.8414978355192,167.49345196891457,1,1,4,6,Likely
50,0,0,32,5991063.98309265,1,0,47.25236316872193,157.1531940051925,2,0,3,3,Less Likely
40,0,1,1,11126246.9183027,1,0,46.30808660681019,147.79440728481453,3,0,0,8,Likely
42,1,1,6,9578702.71313382,1,0,51.04470999172055,168.82316274058718,3,0,3,8,More Likely
42,1,1,25,8388179.880809968,1,0,48.53940521099808,167.60029923551224,3,1,0,4,Likely
47,1,0,26,4104247.9613972055,1,0,50.770989337475,149.36993562899912,3,1,3,2,Likely
50,1,1,9,4902144.958241379,1,0,52.52658341793489,153.44826977965448,3,1,0,3,More Likely
43,1,0,29,3834979.716973073,1,0,48.8058106869071,173.42957736024138,1,1,0,3,Likely
42,0,0,10,10358412.904379852,1,0,59.04952874627595,175.5301763578641,2,0,0,2,Likely
36,1,1,12,9030253.107421327,1,0,63.889708120361874,201.07239213057852,4,1,0,6,Likely
47,1,1,25,14592842.327884093,1,0,73.9981081211077,165.93165464564814,0,1,0,3,More Likely
29,0,0,17,6634964.558187428,1,0,55.00828897101988,171.69314506992663,3,1,0,7,Likely
51,1,1,20,6977298.992785773,1,0,56.31479027019127,185.11363792308333,4,0,4,6,More Likely
37,1,1,23,6597353.900967407,1,0,48.68818886272422,169.09099628371757,4,0,0,9,Likely
49,0,1,0,4485178.29730829,1,0,48.26405652712151,165.20966552116278,3,0,4,10,Likely
30,1,0,29,7001352.913284011,1,0,52.33867597584818,163.91295040559928,4,0,0,10,Likely
54,1,0,1,6713470.416591017,1,0,55.391825028061774,162.1021474292766,3,0,0,7,Likely
43,0,0,5,13302552.117720358,1,0,47.59438160694253,165.5078931397204,3,1,0,8,Likely
29,1,0,15,3670033.511553835,1,1,50.337812660871286,166.97916917841758,1,0,0,3,Likely
19,1,0,9,5605964.321896255,0,1,54.76889993577133,165.33732063523144,4,1,0,1,Likely
36,1,1,28,14039676.062168822,1,0,52.0518770378152,173.79475758046365,2,0,0,10,Likely
46,0,1,23,5725595.579555159,1,1,42.80783619747092,173.890819636844,3,0,1,9,More Likely
39,1,0,2,5640425.261901452,1,0,41.5451956665658,154.73248256859657,3,1,0,3,Likely
59,1,1,9,11155673.569086917,1,0,48.44997870709644,175.046411561824,3,0,0,8,More Likely
37,1,1,16,6787003.089654055,1,1,50.75784412321087,162.84819346069108,3,0,5,8,More Likely
35,1,1,0,4215447.11375525,1,0,65.30676642970178,160.6980563026076,1,0,5,10,Likely
28,1,1,31,15583720.188057223,1,0,59.762078565512645,171.893511970892,3,1,0,1,Likely
35,1,1,27,6436440.708553022,1,0,57.17295743230009,164.48728584432226,1,0,5,9,Likely
29,1,1,9,6166327.688605565,1,0,82.67835281677819,180.12773208758446,0,1,0,2,Likely
56,1,1,20,8634860.77677175,1,0,59.617465552781056,193.65328090705225,3,0,0,10,More Likely
65,1,1,14,15463895.423402796,1,0,43.32944965936444,153.9417915584215,3,1,5,10,More Likely
33,1,1,21,4342676.737729065,1,0,57.28442856635986,167.1416439172733,3,1,5,3,More Likely
24,1,0,24,10857380.418658515,1,0,61.84194303287103,181.34223255616547,1,1,0,4,Likely
41,1,2,22,14511424.91648809,1,0,67.2779204764332,161.24184641281994,0,1,0,7,More Likely
52,1,1,21,9835631.713556437,1,0,54.22747369387166,178.65068781921994,1,1,4,2,More Likely
46,0,0,2,4620079.649288329,1,0,54.81434886567658,157.8001113567828,3,0,0,10,Likely
42,0,0,8,13164718.329099532,1,1,46.764194331691215,168.3303820527587,1,0,5,2,Likely
54,1,1,12,11922491.533752486,1,0,62.54937013395286,181.61474620207136,2,1,5,9,More Likely
45,1,0,6,9181603.86572427,1,0,82.12401160719288,172.74658371852428,2,1,5,7,Likely
54,1,0,22,14373630.13089068,1,0,57.098575205425774,184.23604077147823,2,1,5,2,More Likely
42,1,0,8,9807015.392113931,1,0,45.23682412398578,169.87230152493737,2,0,0,9,Likely
28,0,1,28,7871864.945032417,1,0,68.36775825260322,180.9899228471548,3,1,5,7,Likely
52,1,1,30,8420500.50590551,1,0,54.19397465457876,169.4944522160937,0,1,0,8,More Likely
42,1,1,4,8744178.876821682,1,0,45.87006889604356,157.60062284698105,2,1,0,9,More Likely
32,1,1,30,7526951.394560805,1,1,44.45414916190168,169.98534471017274,0,0,0,9,More Likely
37,1,0,18,11790657.85640294,1,1,53.27818912448689,172.0836126346497,0,1,0,6,More Likely
62,0,2,1,14358117.547237342,1,1,53.39530272910783,165.82518126640676,3,1,4,10,More Likely
46,1,0,14,10400440.546033472,1,1,64.07843007821552,168.47436757163655,2,0,5,8,More Likely
41,1,1,10,7611400.17805969,1,0,56.59767568107981,178.91967683364467,4,0,5,8,More Likely
54,1,0,29,8034080.570143658,1,0,61.28214111550335,175.26064345372492,1,0,0,9,Likely
37,0,1,25,11125607.795797586,1,0,45.44869329938123,175.13519726647917,1,1,3,9,Likely
45,1,0,11,12283299.37256172,1,0,59.5519566040351,163.35172214544744,3,1,0,10,More Likely
49,1,2,16,6610649.004848932,1,0,52.53936805637654,165.93563076114822,2,0,0,9,More Likely
19,0,0,1,10685796.514352225,0,0,57.88008507676449,175.38013077063297,0,1,3,4,Less Likely
40,1,0,26,2393129.363766539,1,0,60.58795347446189,147.59753618788727,2,1,0,10,Likely
